,scale,background,sld,sld_solvent,radius_polar,radius_polar_pd,radius_polar_pd_n,radius_polar_pd_nsigma,radius_equatorial,radius_equatorial_pd,radius_equatorial_pd_n,radius_equatorial_pd_nsigma,theta,theta_pd,theta_pd_n,theta_pd_nsigma,phi,phi_pd,phi_pd_n,phi_pd_nsigma,up_frac_i,up_frac_f,up_angle,sld_M0,sld_mtheta,sld_mphi,sld_solvent_M0,sld_solvent_mtheta,sld_solvent_mphi,radius_polar_pd_type,radius_equatorial_pd_type,theta_pd_type,phi_pd_type
167,0.2947317369229928,0.0001555474058982534,2.756583145804008,,962.3594570429799,0.1455239549817952,35.0,3.0,930.4256283128112,0.006054998159498105,35.0,3.0,60,0.16822795862794962,35.0,3.0,60,0.09508145981376442,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,lognormal,rectangle
168,0.004844021531837384,0.0005344708413338082,5.811750346524968,,962.3594570429799,0.0029546970190362123,35.0,3.0,167.59066493982334,0.038889636378029585,35.0,3.0,60,0.10110215116992763,35.0,3.0,60,0.18416042000049454,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,schulz,lognormal,lognormal
169,0.5969093233191645,0.0005949233972972687,11.548810724193585,,962.3594570429799,0.10199399779406156,35.0,3.0,850.0158334871672,0.11526855550018236,35.0,3.0,60,0.12686612754511156,35.0,3.0,60,0.173837927811661,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle,schulz,gaussian
170,0.2831483059699198,0.00029365410594979794,5.536176645260046,,962.3594570429799,0.0643138037035413,35.0,3.0,60.81705672186925,0.010738371009643012,35.0,3.0,60,0.02567009832676639,35.0,3.0,60,0.06262703038060387,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,schulz,rectangle,rectangle
171,0.886054562037159,0.0005457860868967085,12.584749567680419,,962.3594570429799,0.12424724814521437,35.0,3.0,770.3952837566068,0.16815607458840606,35.0,3.0,60,0.1428372529909285,35.0,3.0,60,0.14992616747786722,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,uniform,rectangle,lognormal
172,0.05447573139124695,0.0005359664185191365,10.672786257404956,,962.3594570429799,0.09417521761035366,35.0,3.0,174.09472633991402,0.19452393672609658,35.0,3.0,60,0.06616707056389814,35.0,3.0,60,0.19572869347954946,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform,uniform,rectangle
173,0.006236235970074833,0.0005377538380651394,4.337013389600911,,962.3594570429799,0.13777578325523498,35.0,3.0,615.7043828556901,0.1279861399200738,35.0,3.0,60,0.06353808808389727,35.0,3.0,60,0.15967077454595924,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,gaussian,rectangle,gaussian
174,0.5600435320974025,0.0005975573954982653,8.780668110563397,,962.3594570429799,0.17679167006391677,35.0,3.0,235.48076824119113,0.09562583470589273,35.0,3.0,60,0.01629861250127147,35.0,3.0,60,0.15219946878744994,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,uniform,uniform
175,0.8059080940253565,0.0009426756305069249,0.014552775095583725,,962.3594570429799,0.0554920115729753,35.0,3.0,419.7796635348277,0.17334243259417975,35.0,3.0,60,0.15362222017972638,35.0,3.0,60,0.09290419481833201,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,rectangle,rectangle
176,0.27788876896919945,0.0005245680593723822,12.922381471944622,,962.3594570429799,0.0482996074360917,35.0,3.0,748.5481046099305,0.05095926536104776,35.0,3.0,60,0.15698574349547062,35.0,3.0,60,0.007628205767384455,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle,rectangle,schulz
177,0.8978770140871033,0.0005280437485956338,13.555747236061972,,962.3594570429799,0.14361185101733093,35.0,3.0,923.4264806932366,0.03707833879262173,35.0,3.0,60,0.1849329835307889,35.0,3.0,60,0.17683186824412217,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,gaussian,lognormal,rectangle
178,0.6844454601324236,0.00011035974952048682,7.7049979069504655,,962.3594570429799,0.17168876565178612,35.0,3.0,605.7308498227901,0.19367245747537798,35.0,3.0,60,0.11155650321071103,35.0,3.0,60,0.029659751830546855,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,uniform,gaussian
179,0.71907924708684,0.0007776903041788841,1.2811022233849005,,962.3594570429799,0.12261718980374095,35.0,3.0,343.4432289534021,0.1897364125284673,35.0,3.0,60,0.06097816493999857,35.0,3.0,60,0.0422306495172349,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,uniform,lognormal,uniform
180,0.07852928876566945,0.0005716496917319162,13.727450829996155,,962.3594570429799,0.07474653701107008,35.0,3.0,826.5213740415742,0.0961253577431711,35.0,3.0,60,0.12172246643246332,35.0,3.0,60,0.06819721275730549,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,gaussian,schulz
181,0.23127539321207735,0.0007031665641129855,6.722739481726047,,962.3594570429799,0.12312439018286575,35.0,3.0,205.03155317547558,0.13311992791256147,35.0,3.0,60,0.17536138418952107,35.0,3.0,60,0.061195178284298796,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,lognormal,uniform,schulz
182,0.7415841570093448,0.00041696956311626586,14.646143223760149,,962.3594570429799,0.03780390308007371,35.0,3.0,131.54576170805367,0.009225442042993559,35.0,3.0,60,0.15142536383305083,35.0,3.0,60,0.0880269418051066,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,uniform,rectangle
183,0.2529315307661423,0.0009840492442119411,14.749379313858258,,962.3594570429799,0.025894809373481854,35.0,3.0,141.78491665536313,0.19235325341788687,35.0,3.0,60,0.14539618025670092,35.0,3.0,60,0.03612055396735956,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform,lognormal,gaussian
184,0.18533208335302687,0.0007413286406511511,12.322135718703558,,962.3594570429799,0.15586378149405536,35.0,3.0,909.4031633831522,0.01830536603498294,35.0,3.0,60,0.008715349180489619,35.0,3.0,60,0.19546479693392618,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,schulz,lognormal,gaussian
185,0.18993251242528808,0.00033736541091565443,0.7270381103716617,,962.3594570429799,0.08337737935139844,35.0,3.0,358.4862271393732,0.05564465465168316,35.0,3.0,60,0.13539419195333813,35.0,3.0,60,0.003168078501964522,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,uniform,schulz
186,0.3596050495938171,0.0005999625403165903,10.496976135610929,,962.3594570429799,0.18690435801172245,35.0,3.0,920.7851960094176,0.15918950160565973,35.0,3.0,60,0.18203672476050425,35.0,3.0,60,0.14268895908147047,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,lognormal,rectangle
187,0.16326365001722942,0.0005857357766854748,9.372405281731972,,962.3594570429799,0.06424724885660814,35.0,3.0,193.73023552648957,0.16496199795266225,35.0,3.0,60,0.07434078512703239,35.0,3.0,60,0.15435882409478388,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,schulz,uniform
188,0.12418557638207506,0.00020847870284883312,5.571902535230601,,962.3594570429799,0.05568689994115548,35.0,3.0,255.14003275129417,0.05735929779514153,35.0,3.0,60,0.16188003022736114,35.0,3.0,60,0.19174627063426278,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,schulz,gaussian
189,0.3040791488926037,5.255313304999385e-05,8.734213667277682,,962.3594570429799,0.19129317153616854,35.0,3.0,301.2890090793332,0.036871935311271024,35.0,3.0,60,0.06523478341310533,35.0,3.0,60,0.10922799747955828,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,lognormal,rectangle
190,0.7484020145548572,0.0001384715227473278,5.980475926188683,,962.3594570429799,0.12832577532405084,35.0,3.0,348.2411088915725,0.09823298020428342,35.0,3.0,60,0.17620442820876364,35.0,3.0,60,0.1496140841441779,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,rectangle,gaussian
191,0.7639586677021449,0.0004679607140620738,3.9966013785050536,,962.3594570429799,0.10288620310000554,35.0,3.0,519.0690430896726,0.14826826561855258,35.0,3.0,60,0.12100215668449084,35.0,3.0,60,0.19442205565750986,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,lognormal,schulz,gaussian
192,0.39323185711510045,0.0008594160379623442,5.637520850457144,,962.3594570429799,0.1793238636589968,35.0,3.0,232.863100322363,0.19561408581849346,35.0,3.0,60,0.14203465863417955,35.0,3.0,60,0.09280000365584913,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,rectangle,lognormal
193,0.24673140531816262,0.0004721130350778023,3.0538975966310473,,962.3594570429799,0.1286788841011393,35.0,3.0,654.4711386198093,0.05136331156595073,35.0,3.0,60,0.09667665307118067,35.0,3.0,60,0.08776719417379873,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,schulz,gaussian,rectangle
194,0.7225845689400069,2.9539864447855708e-05,13.355081575141474,,962.3594570429799,0.16870816200002836,35.0,3.0,680.439621739523,0.1364920581851904,35.0,3.0,60,0.046509467673215045,35.0,3.0,60,0.09640331145515968,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,schulz,uniform,lognormal
195,0.6111032031353126,0.0004074160371619355,5.537155778263089,,962.3594570429799,0.13775673959167176,35.0,3.0,333.19386455611,0.1913383151647463,35.0,3.0,60,0.11501260763967727,35.0,3.0,60,0.17161920467642527,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,schulz,schulz,uniform
196,0.8323069616329036,0.0008066611140974615,12.996345192234452,,962.3594570429799,0.1188628409677891,35.0,3.0,701.0774249038451,0.03873001619442722,35.0,3.0,60,0.13195565704245657,35.0,3.0,60,0.017421545116525584,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,schulz,gaussian
197,0.43366153586445744,0.00016856495818404983,5.206463200388358,,962.3594570429799,0.10542271669894399,35.0,3.0,3.8658272708897132,0.0348134903604973,35.0,3.0,60,0.10130046394267851,35.0,3.0,60,0.1307426293837516,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,gaussian,gaussian
198,0.5927062157756728,0.0007396650179219243,7.94984741277654,,962.3594570429799,0.14323269054302531,35.0,3.0,847.4944816965168,0.0791453291356739,35.0,3.0,60,0.0038148426314743356,35.0,3.0,60,0.16597130131097237,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,rectangle,schulz,uniform
199,0.5966847663989923,0.0007602739111160315,9.255862008323085,,962.3594570429799,0.17686488877615122,35.0,3.0,523.3679927559115,0.16436044209079587,35.0,3.0,60,0.029017902530740415,35.0,3.0,60,0.03372834450672546,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,lognormal,gaussian,lognormal
200,0.0618818591690764,0.0007352347449491429,8.835728861202256,,962.3594570429799,0.0715159909094198,35.0,3.0,674.5073529073142,0.15426190575466758,35.0,3.0,60,0.09643678082061316,35.0,3.0,60,0.12342141902211755,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,gaussian,uniform
201,0.7812114536043122,9.468266356084516e-05,7.622760727265386,,962.3594570429799,0.05395670974659075,35.0,3.0,246.6549133461199,0.0045221923650623054,35.0,3.0,60,0.19757388105207316,35.0,3.0,60,0.14039504185655144,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform,gaussian,rectangle
202,0.983647997421769,0.0007949174880486663,12.873649649693487,,962.3594570429799,0.05783638038658861,35.0,3.0,900.7582335953185,0.1326614183486042,35.0,3.0,60,0.05751354695473705,35.0,3.0,60,0.06308908606442386,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,rectangle,uniform
203,0.26584866286377906,0.0004982099213132782,6.906095403852095,,962.3594570429799,0.02829641138106529,35.0,3.0,97.92791180371731,0.0904168843505313,35.0,3.0,60,0.16888904224740953,35.0,3.0,60,0.05499021896638994,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,schulz,gaussian
204,0.6025542071778552,0.0003548364095927922,2.934641875857034,,962.3594570429799,0.1244173344883443,35.0,3.0,71.69921983818406,0.1391480422379335,35.0,3.0,60,0.03864878805461063,35.0,3.0,60,0.10131003974275746,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,uniform,rectangle,rectangle
205,0.6270664063366909,0.0009446599282573319,3.2537607758376117,,962.3594570429799,0.0963305170312841,35.0,3.0,153.6051603497391,0.014129898255055152,35.0,3.0,60,0.06221230143863408,35.0,3.0,60,0.17573772161547443,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,uniform,rectangle
206,0.655550884963588,0.0009868772777473615,0.24307322990997915,,962.3594570429799,0.16800462382094772,35.0,3.0,669.166490030677,0.060961862426034234,35.0,3.0,60,0.0022320978260476298,35.0,3.0,60,0.05626191757690185,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,lognormal,gaussian
207,0.3120429303358905,0.00037844337574978356,5.793893876619856,,962.3594570429799,0.04213209167393293,35.0,3.0,607.7657489964839,0.16114981907139503,35.0,3.0,60,0.03227866463804443,35.0,3.0,60,0.10818569293531935,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,schulz,lognormal
208,0.5377445785059772,0.00040961779752114687,2.7195302860870467,,962.3594570429799,0.07908248576606508,35.0,3.0,516.4872874606365,0.18803667956243283,35.0,3.0,60,0.05590731004281262,35.0,3.0,60,0.01803543759749886,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,schulz,lognormal
209,0.44761450420294724,0.000915307324971891,13.540046466802814,,962.3594570429799,0.11008423076359473,35.0,3.0,798.1398243152039,0.02645837538037026,35.0,3.0,60,0.11630353889761808,35.0,3.0,60,0.06665980037683739,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,rectangle,rectangle,rectangle
210,0.10492715621225335,0.0005993169140353745,2.5102967721050637,,962.3594570429799,0.04241102167799085,35.0,3.0,574.9002260032214,0.155159543493497,35.0,3.0,60,0.0760532519061433,35.0,3.0,60,0.023927628880102983,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,lognormal,lognormal,rectangle
211,0.17615707540290626,0.00021675871315935102,9.331233406875555,,962.3594570429799,0.14504290609770495,35.0,3.0,560.0479197840137,0.1827540864576095,35.0,3.0,60,0.11674528238438603,35.0,3.0,60,0.19279504495006428,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,gaussian,rectangle
212,0.7191006405265967,0.0009788869127700009,12.193071884159076,,962.3594570429799,0.11019032322248759,35.0,3.0,767.4465612557735,0.10005400508265788,35.0,3.0,60,0.10312896194607482,35.0,3.0,60,0.17505107195860603,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,lognormal,lognormal
213,0.074190416907297,0.00023962830435415898,4.178000736304863,,962.3594570429799,0.07458258487901366,35.0,3.0,460.5147239206387,0.05309591621991425,35.0,3.0,60,0.08699675935441767,35.0,3.0,60,0.06369946358583754,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,uniform,gaussian
214,0.8984931325494456,0.0008564718324649048,5.761560339225793,,962.3594570429799,0.034023188030201434,35.0,3.0,782.3719879605294,0.05466669529762776,35.0,3.0,60,0.002974593676921478,35.0,3.0,60,0.1531694985600838,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,rectangle,gaussian,lognormal
215,0.16786824600948091,0.0005469499276755577,7.218214022653815,,962.3594570429799,0.11143237318874213,35.0,3.0,795.0938515250823,0.18185039521676583,35.0,3.0,60,0.024251236846778258,35.0,3.0,60,0.16195402015101767,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,lognormal,schulz
216,0.7232659089660668,0.0002491200088867923,0.4838569911748497,,962.3594570429799,0.16976062605994796,35.0,3.0,241.53908497293247,0.12431364134986447,35.0,3.0,60,0.1569498487239634,35.0,3.0,60,0.17997293325367394,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,rectangle,uniform,gaussian
217,0.9498736298938927,0.0007184524884732826,0.2052143167965237,,962.3594570429799,0.029261422430191943,35.0,3.0,142.8717176982443,0.16831630333224087,35.0,3.0,60,0.06929600942675294,35.0,3.0,60,0.1731712550581967,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,schulz,gaussian,schulz
218,0.34546254107947794,0.00025878787233943285,6.238985767147161,,962.3594570429799,0.08752304839892402,35.0,3.0,265.2302504919425,0.10215348422535758,35.0,3.0,60,0.13199150771354515,35.0,3.0,60,0.12413232122150564,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,schulz,rectangle
219,0.07253987929013206,0.0007463263505196677,13.797991066348603,,962.3594570429799,0.08308919109996551,35.0,3.0,557.2824310462261,0.15757581461460737,35.0,3.0,60,0.19655749134090542,35.0,3.0,60,0.04040003345532324,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform,rectangle,rectangle
220,0.2579530091941553,0.00036110571164577466,13.32863072487476,,962.3594570429799,0.13206932385910272,35.0,3.0,185.74308631243235,0.15870476740785538,35.0,3.0,60,0.09895421933450615,35.0,3.0,60,0.15470360642220898,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,gaussian,lognormal,uniform
221,0.8993471760185018,0.0009269750222913385,14.01970713050721,,962.3594570429799,0.19909752129804076,35.0,3.0,296.9945640847359,0.17139641198062927,35.0,3.0,60,0.15216901970168617,35.0,3.0,60,0.1716666430092112,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform,schulz,lognormal
222,0.9677640060640361,0.0002863200907947726,8.54754111038156,,962.3594570429799,0.12272174178386462,35.0,3.0,175.80531500149615,0.13168697808958912,35.0,3.0,60,0.07914877567555084,35.0,3.0,60,0.16309348859632422,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,rectangle,gaussian
223,0.7657733917872857,0.00044025427888509444,13.016957931654252,,962.3594570429799,0.01678720110924006,35.0,3.0,332.5427991006137,0.1541488678179243,35.0,3.0,60,0.14577979160649496,35.0,3.0,60,0.017555224276822323,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,rectangle,rectangle
224,0.11366071751823781,0.0008504714773919853,12.369806329812254,,962.3594570429799,0.03334457459556726,35.0,3.0,57.519424111773525,0.17643701385215504,35.0,3.0,60,0.019842934842127624,35.0,3.0,60,0.09384459540509789,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,gaussian,gaussian,lognormal
225,0.8706544579819304,0.0007857323613033359,5.9694356818944305,,962.3594570429799,0.17887538527601643,35.0,3.0,245.60799288867247,0.041822286633245546,35.0,3.0,60,0.14459184563406363,35.0,3.0,60,0.019059990990040434,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,rectangle,schulz,rectangle
226,0.7242965970816312,0.0006279301919756054,3.701890344133543,,962.3594570429799,0.19794522315379162,35.0,3.0,697.6815245392803,0.12943728273846353,35.0,3.0,60,0.1541363119237361,35.0,3.0,60,0.07052819172669499,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,rectangle,schulz,schulz
227,0.006059221948178983,0.0006814696918256626,1.5298142069473886,,962.3594570429799,0.08603206431053706,35.0,3.0,64.74604245210497,0.014209282002444246,35.0,3.0,60,0.01053285103740853,35.0,3.0,60,0.05349520359733513,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,rectangle,rectangle
228,0.27008312039415117,2.8691205826698574e-05,12.764122955823435,,962.3594570429799,0.16247671923005055,35.0,3.0,766.1209283682966,0.008189556846058132,35.0,3.0,60,0.09371690260595832,35.0,3.0,60,0.11734907696961046,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,rectangle,schulz
229,0.08196196518096921,0.0006603693223043943,14.570345813356582,,962.3594570429799,0.04405922147826287,35.0,3.0,79.36444858538003,0.05624492543503801,35.0,3.0,60,0.165139733609116,35.0,3.0,60,0.11476896324757269,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform,gaussian,uniform
230,0.024492737392430852,0.0005851225543175514,13.91700259959007,,962.3594570429799,0.0058581901305087,35.0,3.0,272.84761361745404,0.08072911731566385,35.0,3.0,60,0.1492747750031943,35.0,3.0,60,0.16742925789341154,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,lognormal,rectangle,lognormal
231,0.7349198930070909,0.0009353554783940152,1.7913129965018677,,962.3594570429799,0.12470651627872298,35.0,3.0,939.744056749766,0.07279775270658524,35.0,3.0,60,0.09297998532284862,35.0,3.0,60,0.13564391136249707,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,gaussian,rectangle
232,0.5010480661722293,0.0001582432227404261,14.483336687930429,,962.3594570429799,0.04088341409566146,35.0,3.0,906.5016174327785,0.10247851783292156,35.0,3.0,60,0.19590944889748205,35.0,3.0,60,0.05822598524811005,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,schulz,schulz
233,0.37017395554547716,0.0003581791106598515,7.086268276206436,,962.3594570429799,0.0858324759230683,35.0,3.0,871.1625614595386,0.14040473758878283,35.0,3.0,60,0.13649545960126594,35.0,3.0,60,0.06162730700103341,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,gaussian,gaussian,schulz
234,0.31270783795548884,0.00024723392101627786,7.707174539390178,,962.3594570429799,0.05264239233839044,35.0,3.0,243.4199650706175,0.05559136080183491,35.0,3.0,60,0.0805287784779525,35.0,3.0,60,0.1258174606702127,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,gaussian,gaussian
235,0.9860122600953984,0.00010837932584228482,9.011165958348926,,962.3594570429799,0.08242649805564817,35.0,3.0,860.3592443673404,0.047643857980141924,35.0,3.0,60,0.1891793129051761,35.0,3.0,60,0.023125209395540882,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,schulz,rectangle,lognormal
236,0.28900936997295457,7.513710686191814e-05,3.9439453057536684,,962.3594570429799,0.06927798972513717,35.0,3.0,792.688695578792,0.1325090141340629,35.0,3.0,60,0.0008012172365015502,35.0,3.0,60,0.1408334845000871,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform,gaussian,uniform
237,0.9924381331684563,8.556565967934817e-05,10.857686576651442,,962.3594570429799,0.19103608410714926,35.0,3.0,724.1668536511102,0.18855201160747523,35.0,3.0,60,0.1042574097826303,35.0,3.0,60,0.06286412236249671,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,rectangle,gaussian,rectangle
238,0.6758921289029252,0.0005529076512844643,12.57947764696386,,962.3594570429799,0.05385590935806442,35.0,3.0,106.76286417791117,0.06142597184819452,35.0,3.0,60,0.154014578725869,35.0,3.0,60,0.19738216012656862,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,lognormal,gaussian
239,0.5638616756069029,0.00020436942256489638,5.262966689545479,,962.3594570429799,0.07645398287646239,35.0,3.0,165.3109144840459,0.02288340856497202,35.0,3.0,60,0.013565243605105248,35.0,3.0,60,0.003123767980015724,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,schulz,gaussian
240,0.7608573774878786,0.0009850944674439236,8.403941940911748,,962.3594570429799,0.13630969391692124,35.0,3.0,25.09318802529211,0.015081643665100942,35.0,3.0,60,0.04271377604437483,35.0,3.0,60,0.039118298767476925,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,rectangle,uniform,schulz
241,0.48407137234182795,6.626243236437143e-05,9.270639705685133,,962.3594570429799,0.12374522548598939,35.0,3.0,688.4758780241048,0.1810678163369306,35.0,3.0,60,0.08368123467065403,35.0,3.0,60,0.0011221997665935568,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,schulz,rectangle,gaussian
242,0.21607370145018656,0.0006088050557262918,1.180730308633096,,962.3594570429799,0.12255883231633165,35.0,3.0,872.4678437651564,0.12167402716387404,35.0,3.0,60,0.015100665019545502,35.0,3.0,60,0.029110524685820982,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,rectangle,gaussian
243,0.8028551070876464,0.0009065124133324509,1.0899747902789159,,962.3594570429799,0.19314565538258666,35.0,3.0,9.33611340275644,0.1937390756601341,35.0,3.0,60,0.15895920065560007,35.0,3.0,60,0.11970730435902527,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,rectangle,uniform
244,0.24268418255605673,6.589463000606057e-05,8.412124775940669,,962.3594570429799,0.03428366187887433,35.0,3.0,924.2875725683529,0.1859828490564722,35.0,3.0,60,0.12722768315322303,35.0,3.0,60,0.19247031836534131,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,uniform,schulz
245,0.7092315710687501,0.000740577546302241,4.327850206287261,,962.3594570429799,0.04493139587722668,35.0,3.0,779.5826023605216,0.17172581904353298,35.0,3.0,60,0.008489952660779078,35.0,3.0,60,0.0681616166901546,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,rectangle,rectangle
